EMG_time_ms,EMG_value,FORCE_time_ms,FORCE_newtons,Force_LPF,ENVELOPE_time_ms,EMG_Envelope
0.0,0.0,0.466,0.05593334472632594,0.0557303489881556,0.0,0.0
0.4655172734839499,0.0,0.932,0.02107488628421983,0.05176331224956864,0.4655172734839499,0.0
0.9310345469678998,0.0,1.396,0.06464795933685252,0.04865149944497083,0.9310345469678998,0.0
1.3965518204518497,0.0,1.862,0.012360271673693246,0.04718747237130104,1.3965518204518497,0.0
1.8620690939357996,0.0,2.33,0.038504115505272996,0.047886534545949384,1.8620690939357996,0.0
2.3275863674197494,0.0,2.792,0.014539022719535222,0.05091259689960216,2.3275863674197494,0.0
2.7931036409036993,0.0,3.255,0.09297029449904648,0.05607889043711338,2.7931036409036993,0.0
3.2586209143876492,0.0,3.725,0.11475689595416982,0.06291383488059558,3.2586209143876492,0.0
3.724138187871599,0.0,4.186,0.024676678099027294,0.07076379963921675,3.724138187871599,0.0
4.189655461355549,0.0,4.656,0.09297029449904648,0.0788996877846612,4.189655461355549,0.0
4.655172734839499,0.0,5.114,0.10604228134364324,0.08660505709922992,4.655172734839499,0.0
5.120690008323448,0.0,5.581,0.0820770587002917,0.09323891360823976,5.120690008323448,0.0
5.586207281807399,0.0,6.047,0.09514904554488868,0.09827639102794183,5.586207281807399,0.0
6.051724555291348,0.0,6.514,0.07118382290153713,0.10133563254869887,6.051724555291348,0.0
6.5172418287752985,0.0,6.98,0.09079167331081828,0.1022012962262076,6.5172418287752985,0.0
6.982759102259248,0.0,7.44,0.10604228134364324,0.1008506989049145,6.982759102259248,0.0
7.448276375743198,0.0,7.906,0.1822949319349263,0.09747569205158067,7.448276375743198,0.0
7.913793649227148,0.0,8.371,0.0864344309343621,0.09247961705022603,7.913793649227148,0.0
8.379310922711097,0.0,8.837,0.07118382290153713,0.08642842761573118,8.379310922711097,0.0
8.844828196195047,0.0,9.3,0.02761087970651821,0.07995492609295039,8.844828196195047,0.0
9.310345469678998,0.0,9.77,0.0820770587002917,0.07364248480575274,9.310345469678998,0.0
9.775862743162946,0.0,10.233,0.06464795933685252,0.06792742687381494,9.775862743162946,0.0
10.241380016646897,0.0,10.696,0.07118382290153713,0.06304876994189755,10.241380016646897,0.0
10.706897290130847,0.0,11.162,0.03632549431704479,0.0590521603979519,10.706897290130847,0.0
11.172414563614797,0.0,11.625,0.0864344309343621,0.05583748397699739,11.172414563614797,0.0
11.637931837098746,0.0,12.091,0.05811196591455414,0.05323180590294223,11.637931837098746,0.0
12.103449110582696,0.0,12.556,0.018896265095991627,0.051067942625119093,12.103449110582696,0.0
12.568966384066647,0.0,13.022,0.05811196591455414,0.04925134738060371,12.568966384066647,0.0
13.034483657550597,0.0,13.489,0.11257814490832785,0.04780157961037597,13.034483657550597,0.0
13.500000931034545,0.0,13.955,0.01596206348850071,0.04685715953298455,13.500000931034545,0.0
13.965518204518496,0.0,14.419,0.06464795933685252,0.04663740598546649,13.965518204518496,0.0
14.431035478002446,0.0,14.884,0.0014670358749384604,0.04736730706594192,14.431035478002446,0.0
14.896552751486396,0.0,15.348,0.07554119513560731,0.04918755851436216,14.896552751486396,0.0
15.362070024970345,0.0,15.811,0.010181650485465044,0.05208016983898104,15.362070024970345,0.0
15.827587298454295,0.0,16.274,0.04939735130402756,0.05583520489666072,15.827587298454295,0.0
16.293104571938244,0.0,16.744,0.0820770587002917,0.060070358781734196,16.293104571938244,0.0
16.758621845422194,0.0,17.207,0.0864344309343621,0.06429837997765801,16.758621845422194,0.0
17.224139118906145,0.0,17.67,0.010181650485465044,0.06802357395896699,17.224139118906145,0.0
17.689656392390095,0.0,18.135,0.1343647463634512,0.07084278779597725,17.689656392390095,0.0
18.155173665874045,0.0,18.599,0.06900520171330893,0.07252808637478594,18.155173665874045,0.0
18.620690939357996,0.0,19.065,0.06464795933685252,0.07307319221464262,18.620690939357996,0.0
19.086208212841946,0.0,19.529,0.0820770587002917,0.07269256747602933,19.086208212841946,0.0
19.551725486325893,0.0,19.995,0.09732766673311666,0.0717721850917209,19.551725486325893,0.0
20.017242759809843,0.0,20.46,0.05157597249225576,0.07078243897451783,20.017242759809843,0.0
20.482760033293793,0.0,20.926,0.013783442300272508,0.07017330907970112,20.482760033293793,0.0
20.948277306777744,0.0,21.393,0.13000737412938101,0.07027824357034743,20.948277306777744,0.0
21.413794580261694,0.0,21.859,0.010181650485465044,0.07125246351724407,21.413794580261694,0.0
21.879311853745644,0.0,22.322,0.05157597249225576,0.07306090514578825,21.879311853745644,0.0
22.344829127229595,0.0,22.784,0.11911413833062623,0.07551430987014829,22.344829127229595,0.0
22.810346400713545,0.0,23.252,0.1844735531231545,0.07833445331107489,22.810346400713545,0.0
23.275863674197492,0.0,23.714,0.008003029297236841,0.08121824039490522,23.275863674197492,0.0
23.741380947681442,0.0,24.182,0.023253637330061805,0.08387678036134774,23.741380947681442,0.0
24.206898221165392,0.0,24.645,0.11693551714239803,0.08604999457475263,24.206898221165392,0.0
24.672415494649343,0.0,25.11,0.09297029449904648,0.08751744773419003,24.672415494649343,0.0
25.137932768133293,0.0,25.577,0.09297029449904648,0.08812196857005271,25.137932768133293,0.0
25.603450041617243,0.0,26.043,0.06246920829101055,0.08780338782548307,25.603450041617243,0.0
26.068967315101194,0.0,26.507,0.11911413833062623,0.08662677277348592,26.068967315101194,0.0
26.53448458858514,0.0,26.973,0.11475689595416982,0.08478823169491256,26.53448458858514,0.0
27.00000186206909,0.0,27.437,0.10604228134364324,0.0825856720750326,27.00000186206909,0.0
27.46551913555304,0.0,27.903,0.03339129270955388,0.08035189417461296,27.46551913555304,0.0
27.93103640903699,0.0,28.371,0.03632549431704479,0.07836562707128714,27.93103640903699,0.0
28.396553682520942,0.0,28.829,0.06900520171330893,0.07677387289522672,28.396553682520942,0.0
28.862070956004892,0.0,29.296,0.10168490910957306,0.07556008027343877,28.862070956004892,0.0
29.327588229488843,0.0,29.759,0.02031943572257089,0.07457240162263824,29.327588229488843,0.0
29.793105502972793,0.0,30.229,0.1822949319349263,0.07359774098869667,29.793105502972793,0.0
30.25862277645674,0.0,30.692,0.04286135788172918,0.07244767782067249,30.25862277645674,0.0
30.72414004994069,0.0,31.158,0.09732766673311666,0.07102027052412785,30.72414004994069,0.0
31.18965732342464,0.0,31.621,0.014539022719535222,0.06931688860473786,31.18965732342464,0.0
31.65517459690859,0.0,32.087,0.09514904554488868,0.06741685031716635,31.65517459690859,0.0
32.12069187039254,0.0,32.553,0.06246920829101055,0.06543009533848862,32.12069187039254,0.0
32.58620914387649,0.0,33.019,0.040682736693500976,0.06345107176308894,32.58620914387649,0.0
33.05172641736044,0.0,33.486,0.07989843751206371,0.061530491355844104,33.05172641736044,0.0
33.51724369084439,0.0,33.944,0.005068827689745925,0.05967409998310686,33.51724369084439,0.0
33.98276096432834,0.0,34.411,0.060290587102782345,0.05787026421053976,33.98276096432834,0.0
34.44827823781229,0.0,34.876,0.1365433675516794,0.056137204355137124,34.44827823781229,0.0
34.91379551129624,0.0,35.344,0.07336244408976533,0.054567059937661366,34.91379551129624,0.0
35.37931278478019,0.0,35.806,0.02107488628421983,0.05333833885819884,35.37931278478019,0.0
35.84483005826414,0.0,36.274,0.029789500894746412,0.05268167444490326,35.84483005826414,0.0
36.31034733174809,0.0,36.736,0.05082052193060704,0.05281022877174111,36.31034733174809,0.0
36.77586460523204,0.0,37.204,0.04864190074237884,0.053844403191874016,36.77586460523204,0.0
37.24138187871599,0.0,37.667,0.07118382290153713,0.0557583563618245,37.24138187871599,0.0
37.70689915219994,0.0,38.133,0.06682658052508073,0.05836139561168028,37.70689915219994,0.0
38.17241642568389,0.0,38.598,0.01596206348850071,0.061315509991944135,38.17241642568389,0.0
38.63793369916784,0.0,39.064,0.04939735130402756,0.06418644789730606,38.63793369916784,0.0
39.103450972651785,0.0,39.529,0.09950628792134486,0.06652351912748133,39.103450972651785,0.0
39.56896824613574,0.0,39.995,0.09732766673311666,0.06795481625330559,39.56896824613574,0.0
40.034485519619686,0.0,40.46,0.10386366015541504,0.06827265745285359,40.034485519619686,0.0
40.50000279310364,0.0,40.919,0.012360271673693246,0.06748209342249982,40.50000279310364,0.0
40.96552006658759,0.0,41.385,0.05593334472632594,0.06580050048793178,40.96552006658759,0.0
41.43103734007154,0.0,41.851,0.06900520171330893,0.06361773252260915,41.43103734007154,0.0
41.89655461355549,0.0,42.314,0.06464795933685252,0.06143595360558678,41.89655461355549,0.0
42.36207188703944,0.0,42.785,0.07336244408976533,0.059801208105151285,42.36207188703944,0.0
42.82758916052339,0.0,43.248,0.11475689595416982,0.05922682576204958,42.82758916052339,0.0
43.293106434007335,0.0,43.711,0.008003029297236841,0.0601059914479438,43.293106434007335,0.0
43.75862370749129,0.0,44.178,0.04939735130402756,0.06262137377708515,43.75862370749129,0.0
44.224140980975235,0.0,44.64,0.04428452850830866,0.06667601124494228,44.224140980975235,0.0
44.68965825445919,0.0,45.106,0.02761087970651821,0.07187734236376427,44.68965825445919,0.0
45.155175527943136,0.0,45.571,0.0820770587002917,0.07759500045454319,45.155175527943136,0.0
45.62069280142709,0.0,46.037,0.1779376895584701,0.0830852576843258,45.62069280142709,0.0
46.08621007491104,0.0,46.503,0.06900520171330893,0.0876449286580618,46.08621007491104,0.0
46.551727348394984,0.0,46.969,0.11257814490832785,0.09074346338709219,46.551727348394984,0.0
47.01724462187894,0.0,47.433,0.07336244408976533,0.0920941530657128,47.01724462187894,0.0
47.482761895362884,0.0,47.898,0.10604228134364324,0.09165525484596507,47.482761895362884,0.0
47.94827916884684,0.0,48.359,0.06464795933685252,0.08957960701485852,47.94827916884684,0.0
48.413796442330785,0.0,48.829,0.04286135788172918,0.08614501146720033,48.413796442330785,0.0
48.87931371581474,0.0,49.292,0.06900520171330893,0.08169705878051726,48.87931371581474,0.0
49.344830989298686,0.0,49.754,0.1256501317529246,0.07662296315899546,49.344830989298686,0.0
49.81034826278263,0.0,50.222,0.10822090253187144,0.07135262374633995,49.81034826278263,0.0
50.275865536266586,0.0,50.685,0.018140814534342686,0.06636331785631855,50.275865536266586,0.0
50.74138280975053,0.0,51.151,0.11257814490832785,0.06216155047742901,50.74138280975053,0.0
51.20690008323449,0.0,51.62,0.055177764307063226,0.059230479100530795,51.20690008323449,0.0
51.672417356718434,0.0,52.079,0.018140814534342686,0.057951120839611354,51.672417356718434,0.0
52.13793463020239,0.0,52.544,0.04286135788172918,0.058519556851061846,52.13793463020239,0.0
52.603451903686334,0.0,53.01,0.07118382290153713,0.06088713873388399,52.603451903686334,0.0
53.06896917717028,0.0,53.477,0.07989843751206371,0.06474436632740165,53.06896917717028,0.0
53.534486450654235,0.0,53.943,0.04939735130402756,0.06955420812399307,53.534486450654235,0.0
54.00000372413818,0.0,54.408,0.0886130521225903,0.0746270096239898,54.00000372413818,0.0
54.465520997622136,0.0,54.873,0.04286135788172918,0.07922367873831768,54.465520997622136,0.0
54.93103827110608,0.0,55.337,0.10168490910957306,0.08267302701605923,54.93103827110608,0.0
55.396555544590036,0.0,55.799,0.10822090253187144,0.08448610144820996,55.396555544590036,0.0
55.86207281807398,0.0,56.267,0.09950628792134486,0.08444448991305988,55.86207281807398,0.0
56.32759009155794,0.0,56.729,0.09732766673311666,0.08263756352454027,56.32759009155794,0.0
56.793107365041884,0.0,57.2,0.11693551714239803,0.07943245367884956,56.793107365041884,0.0
57.25862463852583,0.0,57.662,0.008003029297236841,0.07538064534147847,57.25862463852583,0.0
57.724141912009785,0.0,58.127,0.02761087970651821,0.07108907443104975,57.724141912009785,0.0
58.18965918549373,0.0,58.591,0.06464795933685252,0.06709898581234959,58.18965918549373,0.0
58.655176458977685,0.0,59.057,0.07336244408976533,0.06381017446590952,58.655176458977685,0.0
59.12069373246163,0.0,59.522,0.11911413833062623,0.06146116555739886,59.12069373246163,0.0
59.586211005945586,0.0,59.988,0.06900520171330893,0.060145134293862014,59.586211005945586,0.0
60.05172827942953,0.0,60.455,0.06464795933685252,0.059829432115846834,60.05172827942953,0.0
60.51724555291348,0.0,60.914,0.012360271673693246,0.06036051430361759,60.51724555291348,0.0
60.98276282639743,0.0,61.386,0.05593334472632594,0.06146250960281676,60.98276282639743,0.0
61.44828009988138,0.0,61.844,0.008003029297236841,0.06275526875614292,61.44828009988138,0.0
61.913797373365334,0.0,62.315,0.06682658052508073,0.06381310903821855,61.913797373365334,0.0
62.37931464684928,0.0,62.777,0.14525798216220598,0.0642603671216635,62.37931464684928,0.0
62.844831920333235,0.0,63.244,0.16050846033741695,0.06386902569772093,62.844831920333235,0.0
63.31034919381718,0.0,63.707,0.0014670358749384604,0.06260968636240485,63.31034919381718,0.0
63.77586646730113,0.0,64.178,0.008003029297236841,0.060627389854476806,63.77586646730113,0.0
64.24138374078508,0.0,64.64,0.012360271673693246,0.058159280455513815,64.24138374078508,0.0
64.70690101426904,0.0,65.106,0.06900520171330893,0.055445883364684936,64.70690101426904,0.0
65.17241828775298,0.0,65.571,0.07118382290153713,0.05268328382661521,65.17241828775298,0.0
65.63793556123693,0.0,66.029,0.06682658052508073,0.05002823647632692,65.63793556123693,0.0
66.10345283472088,0.0,66.496,0.05375472353809796,0.04763406148371662,66.10345283472088,0.0
66.56897010820484,0.0,66.962,0.060290587102782345,0.04568350440064616,66.56897010820484,0.0
67.03448738168878,0.0,67.426,0.060290587102782345,0.044394113306489895,67.03448738168878,0.0
67.50000465517273,0.0,67.891,0.02107488628421983,0.04399019091067456,67.50000465517273,0.0
67.96552192865668,0.0,68.359,0.009426199923816103,0.044653674509090704,67.96552192865668,0.0
68.43103920214062,0.0,68.822,0.013783442300272508,0.04647809618330798,68.43103920214062,0.0
68.89655647562458,0.0,69.285,0.09950628792134486,0.04944839413668599,68.89655647562458,0.0
69.36207374910853,0.0,69.755,0.05593334472632594,0.053452700724450575,69.36207374910853,0.0
69.82759102259249,0.0,70.218,0.09950628792134486,0.05831054685553335,69.82759102259249,0.0
70.29310829607643,0.0,70.68,0.060290587102782345,0.06379237613574999,70.29310829607643,0.0
70.75862556956038,0.0,71.146,0.03556991389778208,0.06961595245599954,70.75862556956038,0.0
